globaleventid,day,monthyear,year,fractiondate,actor1code,actor1name,actor1countrycode,actor1knowngroupcode,actor1ethniccode,actor1religion1code,actor1religion2code,actor1type1code,actor1type2code,actor1type3code,actor2code,actor2name,actor2countrycode,actor2knowngroupcode,actor2ethniccode,actor2religion1code,actor2religion2code,actor2type1code,actor2type2code,actor2type3code,isrootevent,eventcode,eventbasecode,eventrootcode,quadclass,goldsteinscale,nummentions,numsources,numarticles,avgtone,actor1geo_type,actor1geo_fullname,actor1geo_countrycode,actor1geo_adm1code,actor1geo_adm2code,actor1geo_lat,actor1geo_long,actor1geo_featureid,actor2geo_type,actor2geo_fullname,actor2geo_countrycode,actor2geo_adm1code,actor2geo_adm2code,actor2geo_lat,actor2geo_long,actor2geo_featureid,actiongeo_type,actiongeo_fullname,actiongeo_countrycode,actiongeo_adm1code,actiongeo_adm2code,actiongeo_lat,actiongeo_long,actiongeo_featureid,dateadded,sourceurl,eped_uuid,eped_source_url,eped_sec_classification,eped_source,eped_intake_dt,eped_retention_m,eped_purge_dt,eped_customer,eped_customer_request,eped_customer_request_location
1094968095,20230404,202304,2023,2023.2575,GOV,CHIEF EXECUTIVE,,,,,,GOV,,,kav,KAVANGO,,,kav,,,,,,1,36,36,3,1,4.0,10,1,10,-0.99009900990099,1,Ghana,GH,GH,,8.0,-2.0,GH,1,Ghana,GH,GH,,8.0,-2.0,GH,1,Ghana,GH,GH,,8.0,-2.0,GH,2023-04-11 14:00:00,https://www.namibian.com.na/meatco-needs-n-80-million-to-operate-rundu-abattoir/,3812eca4-7552-4090-8f10-b62edcbe0c0b,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094968096,20230404,202304,2023,2023.2575,GOV,CHIEF EXECUTIVE,,,,,,GOV,,,kav,KAVANGO,,,kav,,,,,,1,40,40,4,1,1.0,10,1,10,-0.99009900990099,1,Angola,AO,AO,,-12.5,18.5,AO,1,Angola,AO,AO,,-12.5,18.5,AO,1,Angola,AO,AO,,-12.5,18.5,AO,2023-04-11 14:00:00,https://www.namibian.com.na/meatco-needs-n-80-million-to-operate-rundu-abattoir/,8d47ae8e-bb7a-4de3-80c5-a2e7f4cfe143,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094968098,20230404,202304,2023,2023.2575,ISR,ISRAEL,ISR,,,,,,,,GOV,GOVERNMENT,,,,,,GOV,,,0,112,112,11,3,-2.0,2,1,2,-5.14285714285715,4,"Akka, Ha?afon, Israel",IS,IS03,18314,32.9281,35.0765,-779173,4,"Akka, Ha?afon, Israel",IS,IS03,18314,32.9281,35.0765,-779173,4,"Akka, Ha?afon, Israel",IS,IS03,18314,32.9281,35.0765,-779173,2023-04-11 14:00:00,https://www.thenationalnews.com/mena/2023/04/11/netanyahu-deflects-blame-in-fiery-speech-as-public-support-drops/,470a15e3-c5c8-4775-9c45-782d8dc5f6a8,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094968099,20230404,202304,2023,2023.2575,ISR,ISRAEL,ISR,,,,,,,,GOV,GOVERNMENT,,,,,,GOV,,,0,112,112,11,3,-2.0,2,1,2,-5.14285714285715,4,"Akka, Ha?afon, Israel",IS,IS03,18314,32.9281,35.0765,-779173,4,"Beirut, Beyrouth, Lebanon",LE,LE04,18808,33.8719,35.5097,-801546,4,"Beirut, Beyrouth, Lebanon",LE,LE04,18808,33.8719,35.5097,-801546,2023-04-11 14:00:00,https://www.thenationalnews.com/mena/2023/04/11/netanyahu-deflects-blame-in-fiery-speech-as-public-support-drops/,3e7f5204-dc59-4414-a825-0ac531d7695a,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094968102,20230404,202304,2023,2023.2575,ISR,ISRAEL,ISR,,,,,,,,LBN,LEBANON,LBN,,,,,,,,0,194,194,19,4,-10.0,1,1,1,-3.96600566572238,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,2023-04-11 14:00:00,https://www.jpost.com/israel-news/article-738963,d11000c5-0f45-4e9e-858b-ac2cae0d5d6e,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094968104,20230404,202304,2023,2023.2575,LBN,LEBANON,LBN,,,,,,,,ISR,ISRAEL,ISR,,,,,,,,0,194,194,19,4,-10.0,1,1,1,-3.96600566572238,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,2023-04-11 14:00:00,https://www.jpost.com/israel-news/article-738963,4289cc9c-38bd-4005-a856-11efdb7ae503,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094968106,20230404,202304,2023,2023.2575,PAK,ISLAMABAD,PAK,,,,,,,,CRM,DEALER,,,,,,CRM,,,1,174,174,17,4,-5.0,10,1,10,-2.04081632653062,4,"Islamabad, Islamabad, Pakistan",PK,PK08,23674,33.7,73.1667,-2762812,4,"Islamabad, Islamabad, Pakistan",PK,PK08,23674,33.7,73.1667,-2762812,4,"Islamabad, Islamabad, Pakistan",PK,PK08,23674,33.7,73.1667,-2762812,2023-04-11 14:00:00,https://propakistani.pk/2023/04/11/cda-to-begin-i-11-bus-terminal-construction-in-two-months/,cd2a6ff3-1552-4c25-9741-93f9601cfcb5,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094968113,20230404,202304,2023,2023.2575,SET,SETTLER,,,,,,SET,,,ISR,ISRAELI,ISR,,,,,,,,1,193,193,19,4,-10.0,2,1,2,-4.72727272727273,4,"Jordan Valley, Israel (general), Israel",IS,IS00,18314,32.6667,35.5,-2542918,4,"Jordan Valley, Israel (general), Israel",IS,IS00,18314,32.6667,35.5,-2542918,4,"Jordan Valley, Israel (general), Israel",IS,IS00,18314,32.6667,35.5,-2542918,2023-04-11 14:00:00,https://socialistworker.co.uk/what-we-think/israeli-settlers-and-palestinians-inequality-in-death/,de47a616-cdd7-48c4-bedb-295dfb14d7e6,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094968114,20230404,202304,2023,2023.2575,SYR,SYRIA,SYR,,,,,,,,ISR,ISRAEL,ISR,,,,,,,,0,194,194,19,4,-10.0,2,1,2,-5.14285714285715,4,"Akka, Ha?afon, Israel",IS,IS03,18314,32.9281,35.0765,-779173,1,Gaza Strip,GZ,GZ,,31.425074,34.373398,GZ,1,Gaza Strip,GZ,GZ,,31.425074,34.373398,GZ,2023-04-11 14:00:00,https://www.thenationalnews.com/mena/2023/04/11/netanyahu-deflects-blame-in-fiery-speech-as-public-support-drops/,b111a3f3-04ee-492d-b9b6-2a4f105d6017,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094968115,20230404,202304,2023,2023.2575,SYR,SYRIA,SYR,,,,,,,,ISR,ISRAEL,ISR,,,,,,,,0,194,194,19,4,-10.0,2,1,2,-5.14285714285715,1,Syria,SY,SY,,35.0,38.0,SY,4,"Akka, Ha?afon, Israel",IS,IS03,18314,32.9281,35.0765,-779173,4,"Akka, Ha?afon, Israel",IS,IS03,18314,32.9281,35.0765,-779173,2023-04-11 14:00:00,https://www.thenationalnews.com/mena/2023/04/11/netanyahu-deflects-blame-in-fiery-speech-as-public-support-drops/,265e5fcc-3610-455c-94f2-f963f03c0103,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094968116,20230404,202304,2023,2023.2575,TWNGOV,TAIWAN,TWN,,,,,GOV,,,TWN,TAIWAN,TWN,,,,,,,,1,111,111,11,3,-2.0,2,1,2,-2.5089605734767,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,1,Ukraine,UP,UP,,49.0,32.0,UP,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,2023-04-11 14:00:00,https://news.yahoo.com/taiwan-president-china-not-behaving-123456914.html,16ccb711-fd9d-4629-9b0a-677f2995dbff,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094968118,20230404,202304,2023,2023.2575,TWNLEG,TAIWAN,TWN,,,,,LEG,,,CHN,BEIJING,CHN,,,,,,,,1,36,36,3,1,4.0,2,1,2,-3.83233532934131,4,"Taiwan Strait, Taiwan (general), Taiwan",TW,TW00,,24.0,119.0,-2637942,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,2023-04-11 14:00:00,https://www.msn.com/en-us/news/world/satellite-image-captures-china-warship-standoff-around-taiwan/ar-AA19J247,ec182896-ddd3-4b27-b554-3d67e0b50d23,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094968127,20230404,202304,2023,2023.2575,kav,KAVANGO,,,kav,,,,,,GOV,CHIEF EXECUTIVE,,,,,,GOV,,,1,40,40,4,1,1.0,10,1,10,-0.99009900990099,1,Angola,AO,AO,,-12.5,18.5,AO,1,Angola,AO,AO,,-12.5,18.5,AO,1,Angola,AO,AO,,-12.5,18.5,AO,2023-04-11 14:00:00,https://www.namibian.com.na/meatco-needs-n-80-million-to-operate-rundu-abattoir/,a366e4f2-527c-41f8-8120-27a8d82ae9aa,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094968129,20230410,202304,2023,2023.274,PSE,WEST BANK,PSE,,,,,,,,GOV,GOVERNMENT,,,,,,GOV,,,0,12,12,1,1,-0.4,10,1,10,-5.14285714285715,1,West Bank,WE,WE,,31.666667,35.25,WE,1,West Bank,WE,WE,,31.666667,35.25,WE,1,West Bank,WE,WE,,31.666667,35.25,WE,2023-04-11 14:00:00,https://www.thenationalnews.com/mena/2023/04/11/netanyahu-deflects-blame-in-fiery-speech-as-public-support-drops/,2f70d0a6-a765-4432-b6ca-44494fb64502,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094968131,20230410,202304,2023,2023.274,UAF,ARMED MEN,,,,,,UAF,,,SDN,DARFUR,SDN,,,,,,,,1,190,190,19,4,-10.0,10,1,10,-11.4058355437666,0,,,,,,,,0,,,,,,,,0,,,,,,,,2023-04-11 14:00:00,https://www.dabangasudan.org/en/all-news/article/revenge-attacks-shake-up-darfur,c3433910-ee5d-4378-8d2e-b522f3f5d9b6,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094968133,20230411,202304,2023,2023.2767,,,,,,,,,,,AGR,FISHER,,,,,,AGR,,,1,43,43,4,1,2.8,5,1,5,-0.80385852090032,0,,,,,,,,4,"Detroit River, Ontario, Canada",CA,CA08,29990,42.0833,-83.1333,-563556,4,"Detroit River, Ontario, Canada",CA,CA08,29990,42.0833,-83.1333,-563556,2023-04-11 14:00:00,https://www.cbc.ca/news/canada/windsor/fishing-windsor-warm-spring-1.6806169,122ead63-dcde-4b71-9d98-9ef0a3a9da90,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094968134,20230411,202304,2023,2023.2767,,,,,,,,,,,AGR,FARMER,,,,,,AGR,,,0,173,173,17,4,-5.0,10,1,10,-8.84450784593438,0,,,,,,,,1,United States,US,US,,39.828175,-98.5795,US,1,United States,US,US,,39.828175,-98.5795,US,2023-04-11 14:00:00,https://www.derbyshiretimes.co.uk/news/crime/criminals-locked-up-for-serious-derbyshire-crimes-since-january-4099822,e69591ba-df17-4e1b-988c-67b2447dd0e3,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094968136,20230411,202304,2023,2023.2767,,,,,,,,,,,BEN,BENINESE,BEN,,,,,,,,1,80,80,8,2,5.0,8,1,8,-0.61728395061729,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,2023-04-11 14:00:00,https://www.thewestonforum.com/bronze-metal-came-from-benin-from-germany/,ab1edebf-bf53-4383-bafa-588bfe3ceba2,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094968137,20230411,202304,2023,2023.2767,,,,,,,,,,,BUS,COMPANY,,,,,,BUS,,,0,14,14,1,1,0.0,10,1,10,0.0,0,,,,,,,,3,"Leesburg, Virginia, United States",US,USVA,VA107,39.1157,-77.5636,1498505,3,"Leesburg, Virginia, United States",US,USVA,VA107,39.1157,-77.5636,1498505,2023-04-11 14:00:00,https://www.chron.com/news/article/this-air-traffic-control-system-helped-to-grow-17890434.php,976df50f-9c24-4ea5-82eb-732da13a3246,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094968140,20230411,202304,2023,2023.2767,,,,,,,,,,,BUS,BUSINESS,,,,,,BUS,,,0,331,33,3,1,5.2,2,1,2,3.92464678178963,0,,,,,,,,3,"Atlanta, Georgia, United States",US,USGA,GA121,33.749,-84.388,351615,2,"Georgia, United States",US,USGA,,32.9866,-83.6487,GA,2023-04-11 14:00:00,https://markets.financialcontent.com/stocks/article/bizwire-2023-4-11-morris-manning-and-martin-launches-lgbtq-business-practice,51f36cae-d9aa-41a3-8030-07561f69f63a,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094968141,20230411,202304,2023,2023.2767,,,,,,,,,,,BUS,BUSINESS,,,,,,BUS,,,0,36,36,3,1,4.0,5,1,5,3.63636363636364,0,,,,,,,,1,Ireland,EI,EI,,53.0,-8.0,EI,1,Ireland,EI,EI,,53.0,-8.0,EI,2023-04-11 14:00:00,https://www.kamcity.com/namnews/uk-and-ireland/wholesalers/musgrave-marketplace-unveils-new-brand-positioning/,6742886f-660b-49cc-869f-04765f64d68c,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094968142,20230411,202304,2023,2023.2767,,,,,,,,,,,BUS,INDUSTRY,,,,,,BUS,,,0,42,42,4,1,1.9,10,1,10,3.60360360360361,0,,,,,,,,4,"Nagpur, Maharashtra, India",IN,IN16,17784,21.15,79.1,-2105396,4,"Nagpur, Maharashtra, India",IN,IN16,17784,21.15,79.1,-2105396,2023-04-11 14:00:00,https://www.srilankasource.com/news/273731234/hurry-up-apply-for-the-btech-with-honors-program-of-sit-nagpur-to-prepare-for-the-future-of-technology,aa6af939-ec99-44c4-9977-f061c29fabd8,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094968143,20230411,202304,2023,2023.2767,,,,,,,,,,,BUS,INDUSTRY,,,,,,BUS,,,0,42,42,4,1,1.9,3,1,3,0.93182932810201,0,,,,,,,,3,"Brooklyn Academy Of Music, New York, United States",US,USNY,,40.6867,-73.9778,2081539,3,"Brooklyn Academy Of Music, New York, United States",US,USNY,,40.6867,-73.9778,2081539,2023-04-11 14:00:00,https://www.nytimes.com/2023/04/11/theater/sean-hayes-good-night-oscar-broadway.html,13dcbd6c-87dd-4e7b-be2f-d314816afdc3,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094968145,20230411,202304,2023,2023.2767,,,,,,,,,,,BUS,EMPLOYER,,,,,,BUS,,,0,124,124,12,3,-4.0,5,1,5,-11.0105580693816,0,,,,,,,,1,China,CH,CH,,35.0,105.0,CH,1,China,CH,CH,,35.0,105.0,CH,2023-04-11 14:00:00,https://www.ucanews.com/news/cambodia-deports-19-japanese-for-running-online-scams/100950,3fe819f4-a6a4-4aef-bfc7-8b00994162d4,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094968147,20230411,202304,2023,2023.2767,,,,,,,,,,,CHLEDU,CHILE,CHL,,,,,EDU,,,1,57,57,5,1,8.0,3,1,3,2.60869565217391,0,,,,,,,,1,Chile,CI,CI,,-30.0,-71.0,CI,1,Chile,CI,CI,,-30.0,-71.0,CI,2023-04-11 14:00:00,https://www.msn.com/en-ae/news/other/uj-president-chilean-envoy-talk-cooperation/ar-AA19IUED,b8a1fd18-3909-4660-ba4c-e3158e63c9ad,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094968148,20230411,202304,2023,2023.2767,,,,,,,,,,,CHR,CHRISTIAN,,,,CHR,,,,,0,43,43,4,1,2.8,5,1,5,-0.18281535648995,0,,,,,,,,4,"Bishkek, Bishkek, Kyrgyzstan",KG,KG01,37216,42.8731,74.6003,-2331392,4,"Bishkek, Bishkek, Kyrgyzstan",KG,KG01,37216,42.8731,74.6003,-2331392,2023-04-11 14:00:00,https://www.ucanews.com/news/kyrgyz-people-convert-to-christianity-without-losing-their-ethnic-identity/100947,51ef5b4b-fbcc-47e3-be29-3e32fe88ea41,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094968149,20230411,202304,2023,2023.2767,,,,,,,,,,,CHRPRO300,PRESBYTERIAN,,,,CHR,PRO,,,,0,42,42,4,1,1.9,10,1,10,-6.30252100840336,0,,,,,,,,3,"Louisville, Kentucky, United States",US,USKY,KY111,38.2542,-85.7594,509453,3,"Louisville, Kentucky, United States",US,USKY,KY111,38.2542,-85.7594,509453,2023-04-11 14:00:00,https://www.wkyufm.org/2023-04-11/five-people-killed-in-downtown-louisville-mass-shooting-identified,41f150d9-31b6-4438-94e3-997eb5df3253,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094968150,20230411,202304,2023,2023.2767,,,,,,,,,,,CHRPRO300,PRESBYTERIAN,,,,CHR,PRO,,,,0,43,43,4,1,2.8,5,1,5,-6.30252100840336,0,,,,,,,,3,"Louisville, Kentucky, United States",US,USKY,KY111,38.2542,-85.7594,509453,3,"Louisville, Kentucky, United States",US,USKY,KY111,38.2542,-85.7594,509453,2023-04-11 14:00:00,https://www.wkyufm.org/2023-04-11/five-people-killed-in-downtown-louisville-mass-shooting-identified,844c49bb-30d3-4748-b8d7-a51a06df5449,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094968151,20230411,202304,2023,2023.2767,,,,,,,,,,,COP,DEPUTIES,,,,,,COP,,,1,25,25,2,1,-0.3,10,1,10,-1.95121951219513,0,,,,,,,,0,,,,,,,,0,,,,,,,,2023-04-11 14:00:00,https://www.fltimes.com/news/yates-county-plans-drug-take-back-event/article_e0c955cc-d3b1-11ed-bc53-abd52043c97f.html,53d910f6-8665-43a8-91d8-810217f3f3fe,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094968153,20230411,202304,2023,2023.2767,,,,,,,,,,,COP,POLICE,,,,,,COP,,,0,100,100,10,3,-5.0,4,1,4,-1.82328190743338,0,,,,,,,,3,"Temple University, Pennsylvania, United States",US,USPA,,39.9809,-75.153,1189357,3,"Temple University, Pennsylvania, United States",US,USPA,,39.9809,-75.153,1189357,2023-04-11 14:00:00,https://www.inquirer.com/newsletters/philly-mayor-debate-what-watch-for-20230411.html,3a692399-55b1-442b-b34e-09231ba76ad7,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094968157,20230411,202304,2023,2023.2767,,,,,,,,,,,COP,POLICE,,,,,,COP,,,1,173,173,17,4,-5.0,1,1,1,-6.60377358490566,0,,,,,,,,4,"Toba Tek Singh, Punjab, Pakistan",PK,PK04,23679,30.9743,72.4827,-2776385,4,"Toba Tek Singh, Punjab, Pakistan",PK,PK04,23679,30.9743,72.4827,-2776385,2023-04-11 14:00:00,https://propakistani.pk/2023/04/11/security-agency-officer-charged-for-alleged-harassment/,b7306920-7429-464c-b99c-61e837ebb6f4,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094968162,20230411,202304,2023,2023.2767,,,,,,,,,,,CVL,COMMUNITY,,,,,,CVL,,,0,36,36,3,1,4.0,10,1,10,2.4024024024024,0,,,,,,,,3,"Glens Falls, New York, United States",US,USNY,,43.3095,-73.644,951223,3,"Glens Falls, New York, United States",US,USNY,,43.3095,-73.644,951223,2023-04-11 14:00:00,https://poststar.com/business/local/new-glens-falls-market-center-approved-by-planning-board/article_a89588a2-d7a7-11ed-86b6-43666f681ef7.html,39318309-1af1-4c82-b612-f9b297840d30,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094968166,20230411,202304,2023,2023.2767,,,,,,,,,,,DNK,DANISH,DNK,,,,,,,,1,31,31,3,1,5.2,7,1,7,2.16216216216216,0,,,,,,,,1,Denmark,DA,DA,,56.0,10.0,DA,1,Denmark,DA,DA,,56.0,10.0,DA,2023-04-11 14:00:00,https://www.energy-pedia.com/news/denmark/danish-energy-agency-receives-two-final-offers-in-relation-to-the-first-tender-of-the-danish-ccus-fund-191147,f439caf1-0872-423f-8574-6a648e2754b1,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094968167,20230411,202304,2023,2023.2767,,,,,,,,,,,EDU,STUDENT,,,,,,EDU,,,1,30,30,3,1,4.0,4,1,4,2.98507462686567,0,,,,,,,,2,"Louisiana, United States",US,USLA,,31.1801,-91.8749,LA,2,"Louisiana, United States",US,USLA,,31.1801,-91.8749,LA,2023-04-11 14:00:00,https://www.kplctv.com/2023/04/11/sowela-spotlight-machine-tool-technology-program/,29632065-e505-430e-baea-ce067b0e8a05,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094968168,20230411,202304,2023,2023.2767,,,,,,,,,,,EDU,SCHOOL,,,,,,EDU,,,0,36,36,3,1,4.0,3,1,3,-5.62700964630225,0,,,,,,,,4,"Klyuchi, Kirovskaya Oblast', Russia",RS,RS33,25060,57.5667,49.9167,-2929799,4,"Klyuchi, Kirovskaya Oblast', Russia",RS,RS33,25060,57.5667,49.9167,-2929799,2023-04-11 14:00:00,https://www.geo.tv/latest/481551-watch-violent-volcano-ashes-in-russia-covered-villages-close-air-traffic,5f9a1584-2c5b-4b37-bb20-4ab6137d705e,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094968170,20230411,202304,2023,2023.2767,,,,,,,,,,,EDU,PUPIL,,,,,,EDU,,,0,43,43,4,1,2.8,8,1,8,-0.0908265213442396,0,,,,,,,,4,"Hyderabad, Andhra Pradesh, India",IN,IN02,17564,17.3753,78.4744,-2097701,4,"Hyderabad, Andhra Pradesh, India",IN,IN02,17564,17.3753,78.4744,-2097701,2023-04-11 14:00:00,https://www.scmp.com/author/winston-mok,90feb17d-dbcc-4dce-ad16-2b1585aae02a,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094968171,20230411,202304,2023,2023.2767,,,,,,,,,,,EDU,STUDENT,,,,,,EDU,,,1,43,43,4,1,2.8,5,1,5,2.97872340425532,0,,,,,,,,4,"Madras, Tamil Nadu, India",IN,IN25,70251,13.0833,80.2833,-2103041,4,"Madras, Tamil Nadu, India",IN,IN25,70251,13.0833,80.2833,-2103041,2023-04-11 14:00:00,https://www.sakshipost.com/news/andhrapradesh/ap-govt-teachers-upgrade-skills-through-iit-madras-courses-toefl-tests-students,38d55944-460a-4771-b82f-ee4cc5cc0752,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094968172,20230411,202304,2023,2023.2767,,,,,,,,,,,EDU,SCHOOL,,,,,,EDU,,,1,100,100,10,3,-5.0,10,1,10,4.0,0,,,,,,,,3,"San Diego, California, United States",US,USCA,,32.7153,-117.157,1661377,3,"San Diego, California, United States",US,USCA,,32.7153,-117.157,1661377,2023-04-11 14:00:00,https://101kgb.iheart.com/featured/kgb-mornings/content/2023-04-11-metallica-wants-your-marching-band-to-win/,8001ff38-5659-4165-9617-c4fb5a7b0f44,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094968173,20230411,202304,2023,2023.2767,,,,,,,,,,,EDU,STUDENT,,,,,,EDU,,,0,100,100,10,3,-5.0,4,1,4,-0.8592200925314,0,,,,,,,,2,"New Jersey, United States",US,USNJ,,40.314,-74.5089,NJ,2,"New Jersey, United States",US,USNJ,,40.314,-74.5089,NJ,2023-04-11 14:00:00,https://www.washingtonpost.com/climate-environment/2023/04/11/co2-coalition-climate-denial/,025160b6-eeb0-439b-b6fb-df26fb31ed7c,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094968177,20230411,202304,2023,2023.2767,,,,,,,,,,,ELI,ACTOR,,,,,,ELI,,,1,173,173,17,4,-5.0,10,1,10,-4.52127659574468,0,,,,,,,,4,"Mumbai, Maharashtra, India",IN,IN16,70184,18.975,72.8258,-2092174,4,"Mumbai, Maharashtra, India",IN,IN16,70184,18.975,72.8258,-2092174,2023-04-11 14:00:00,https://www.filmibeat.com/bollywood/news/2023/sushant-singh-rajput-sister-clarifies-her-tweet-was-not-directed-towards-rhea-chakraborty-350568.html,76848b28-7f31-41aa-8855-7bbe19ccb787,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094968180,20230411,202304,2023,2023.2767,,,,,,,,,,,GBR,UNITED KINGDOM,GBR,,,,,,,,0,20,20,2,1,3.0,1,1,1,-0.58565153733528,0,,,,,,,,2,"California, United States",US,USCA,,36.17,-119.746,CA,2,"California, United States",US,USCA,,36.17,-119.746,CA,2023-04-11 14:00:00,https://www.newsweek.com/prince-harry-driving-force-royal-fallout-meghan-markle-book-1793586,d2b827b0-fd0b-41f3-8f4f-8e0fd90b017f,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
